Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.TP,QUERY.FP,QUERY.UNK,FP.gt,FP.al,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.TP.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP.het_hom_ratio,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,*,*,PASS,*,QUAL,0.000000,0.803663,0.643925,0.520028,0.71498,371871,298859,73012,981596,303378,167761,510457,2356,157784,.,1.519032,.,2.940455,.,1.342759,.,2.52138,.,.,1.462739,1.419731,.,1.258592
INDEL,*,*,PASS,*,QUAL,3.010000,0.803663,0.643924,0.520028,0.71498,371871,298859,73012,981595,303377,167761,510457,2356,157784,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,3.520000,0.80209,0.644312,0.519822,0.714595,371871,298274,73597,978268,302661,167082,508525,2356,157139,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,4.030000,0.800191,0.644597,0.519625,0.714016,371871,297568,74303,974697,301813,166407,506477,2356,156504,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,4.540000,0.798175,0.644702,0.519369,0.713276,371871,296818,75053,971118,300914,165835,504369,2334,155976,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,5.050000,0.796222,0.645203,0.518544,0.712802,371871,296092,75779,965963,300064,165005,500894,2302,155216,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,5.560000,0.795582,0.645608,0.518082,0.712792,371871,295854,76017,963481,299768,164551,499162,2272,154827,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,6.070000,0.793367,0.646006,0.517396,0.712143,371871,295030,76841,958370,298786,163727,495857,2241,154063,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,6.580000,0.791094,0.64629,0.51657,0.711398,371871,294185,77686,952992,297749,162956,492287,2221,153358,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,7.090000,0.790648,0.646691,0.51614,0.71146,371871,294019,77852,950925,297552,162563,490810,2204,153005,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,7.600000,0.788591,0.647011,0.515561,0.71082,371871,293254,78617,946360,296625,161829,487906,2180,152323,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,8.100000,0.787485,0.647398,0.514737,0.710603,371871,292843,79028,942634,296136,161289,485209,2160,151829,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,8.610000,0.786235,0.64768,0.514492,0.710263,371871,292378,79493,940012,295590,160793,483629,2146,151373,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,9.120000,0.784148,0.647873,0.513865,0.709526,371871,291602,80269,935610,294674,160159,480777,2131,150785,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,9.630000,0.783815,0.648212,0.51348,0.709593,371871,291478,80393,933908,294525,159840,479543,2121,150508,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,10.140000,0.781828,0.648405,0.512844,0.708893,371871,290739,81132,929645,293651,159231,476763,2104,149935,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,10.650000,0.781365,0.648761,0.512374,0.708915,371871,290567,81304,927604,293450,158874,475280,2085,149619,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,11.160000,0.779571,0.648877,0.511989,0.708246,371871,289900,81971,924122,292632,158350,473140,2065,149138,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,11.670000,0.778533,0.649158,0.511163,0.707984,371871,289514,82357,920715,292173,157907,470635,2055,148734,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,12.180000,0.777428,0.649429,0.510991,0.707687,371871,289103,82768,918478,291687,157457,469334,2037,148321,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,12.690000,0.775686,0.649615,0.510193,0.707075,371871,288455,83416,914248,290901,156904,466443,2029,147807,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,13.200000,0.775532,0.649955,0.50991,0.707213,371871,288398,83473,913023,290831,156632,465560,2002,147578,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,13.710000,0.773749,0.65012,0.509204,0.706568,371871,287735,84136,908936,290020,156082,462834,1998,147057,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,14.220000,0.773607,0.650475,0.508943,0.706718,371871,287682,84189,907772,289961,155807,462004,1982,146812,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,14.730000,0.771789,0.650511,0.508286,0.705979,371871,287006,84865,903900,289126,155334,459440,1969,146377,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,15.240000,0.771614,0.65088,0.507954,0.706123,371871,286941,84930,902515,289042,155037,458436,1951,146111,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,15.750000,0.769735,0.650912,0.50721,0.705354,371871,286242,85629,898463,288194,154560,455709,1937,145679,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,16.260000,0.769549,0.651257,0.506883,0.705479,371871,286173,85698,897094,288098,154274,454722,1923,145418,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,16.770000,0.76789,0.651301,0.506258,0.704807,371871,285556,86315,893643,287373,153856,452414,1908,145031,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,17.280001,0.767629,0.651653,0.505866,0.704902,371871,285459,86412,892092,287257,153556,451279,1898,144756,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,17.790001,0.766123,0.651721,0.505305,0.704307,371871,284899,86972,888912,286588,153152,449172,1887,144381,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,18.299999,0.765787,0.652084,0.504874,0.704376,371871,284774,87097,887182,286439,152828,447915,1868,144096,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,18.809999,0.764338,0.652187,0.504104,0.703823,371871,284235,87636,883696,285802,152419,445475,1852,143728,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,19.320000,0.763886,0.652479,0.503679,0.703801,371871,284067,87804,881920,285600,152115,444205,1844,143445,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,19.830000,0.762746,0.652689,0.503195,0.703439,371871,283643,88228,879170,285079,151697,442394,1829,143058,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,20.340000,0.762176,0.652901,0.502682,0.703319,371871,283431,88440,877195,284825,151420,440950,1818,142803,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,20.850000,0.7611,0.653084,0.502232,0.702967,371871,283031,88840,874708,284354,151048,439306,1799,142466,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,21.360001,0.76043,0.653344,0.5015,0.702832,371871,282782,89089,872171,284059,150718,437394,1792,142163,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,21.870001,0.759535,0.653591,0.501133,0.702592,371871,282449,89422,869958,283654,150339,435965,1781,141814,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,22.379999,0.758613,0.65379,0.500341,0.702312,371871,282106,89765,867072,283248,149992,433832,1775,141483,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,22.889999,0.758037,0.654069,0.500115,0.702226,371871,281892,89979,865465,282972,149661,432832,1763,141176,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,23.400000,0.75683,0.654258,0.499311,0.701816,371871,281443,90428,862212,282443,149257,430512,1751,140803,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,23.910000,0.756523,0.654533,0.499112,0.701842,371871,281329,90542,861055,282295,148997,429763,1736,140571,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,24.420000,0.755283,0.654767,0.498378,0.701443,371871,280868,91003,857801,281741,148551,427509,1727,140150,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,24.930000,0.75513,0.655026,0.498182,0.701525,371871,280811,91060,856932,281677,148347,426908,1721,139961,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,25.440001,0.753869,0.65522,0.49731,0.701092,371871,280342,91529,853446,281102,147917,424427,1718,139549,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,25.950001,0.753807,0.655519,0.497145,0.701235,371871,280319,91552,852675,281068,147704,423903,1707,139353,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,26.459999,0.752524,0.655711,0.496322,0.70079,371871,279842,92029,849261,280483,147271,421507,1703,138947,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,26.969999,0.752468,0.656016,0.49611,0.700939,371871,279821,92050,848416,280452,147056,420908,1692,138755,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,27.480000,0.751328,0.656272,0.495242,0.70059,371871,279397,92474,845116,279952,146627,418537,1684,138349,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,27.990000,0.751239,0.656566,0.495049,0.700719,371871,279364,92507,844293,279912,146415,417966,1674,138156,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,28.500000,0.750093,0.656733,0.494206,0.700315,371871,278938,92933,841072,279380,146029,415663,1667,137793,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,29.010000,0.750034,0.657039,0.494014,0.700464,371871,278916,92955,840270,279350,145815,415105,1653,137600,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,29.520000,0.748897,0.657223,0.493133,0.700071,371871,278493,93378,837008,278828,145424,412756,1647,137223,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,30.030001,0.748821,0.657527,0.492925,0.700211,371871,278465,93406,836164,278790,145208,412166,1635,137032,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,30.540001,0.747786,0.657794,0.492059,0.699909,371871,278080,93791,833014,278327,144795,409892,1631,136634,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,31.049999,0.747714,0.658107,0.49185,0.700054,371871,278053,93818,832174,278293,144576,409305,1624,136433,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,31.559999,0.746737,0.658329,0.490966,0.699752,371871,277690,94181,829118,277847,144202,407069,1620,136073,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,32.060001,0.74667,0.658669,0.490803,0.699914,371871,277665,94206,828320,277812,143966,406542,1607,135857,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,32.570000,0.745675,0.658984,0.489926,0.699654,371871,277295,94576,825129,277351,143526,404252,1598,135490,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,33.080002,0.745576,0.659405,0.489671,0.699848,371871,277258,94613,824057,277306,143234,403517,1588,135259,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,33.590000,0.744492,0.659845,0.488284,0.699617,371871,276855,95016,819767,276797,142691,400279,1574,134854,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,34.099998,0.744428,0.660162,0.48804,0.699767,371871,276831,95040,818876,276761,142471,399644,1564,134650,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,34.610001,0.74357,0.660455,0.487185,0.699552,371871,276512,95359,815948,276354,142076,397518,1559,134268,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,35.119999,0.743484,0.660782,0.486979,0.699698,371871,276480,95391,815103,276316,141849,396938,1553,134054,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,35.630001,0.742639,0.661021,0.486125,0.699457,371871,276166,95705,812274,275915,141492,394867,1547,133711,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,36.139999,0.742534,0.661332,0.485881,0.699585,371871,276127,95744,811339,275858,141267,394214,1534,133505,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,36.650002,0.741569,0.661555,0.485077,0.699281,371871,275768,96103,808524,275424,140904,392196,1524,133160,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,37.160000,0.741459,0.66188,0.484853,0.699413,371871,275727,96144,807629,275374,140674,391581,1511,132949,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,37.669998,0.740587,0.662123,0.484038,0.699161,371871,275403,96468,804879,274971,140316,389592,1503,132609,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,38.180000,0.740445,0.662477,0.483763,0.699294,371871,275350,96521,803825,274904,140060,388861,1486,132377,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,38.689999,0.739471,0.662701,0.483011,0.698985,371871,274988,96883,801143,274479,139703,386961,1477,132039,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,39.200001,0.739321,0.663053,0.482765,0.699113,371871,274932,96939,800139,274411,139449,386279,1467,131805,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,39.709999,0.738345,0.663233,0.481905,0.698776,371871,274569,97302,797302,273967,139111,384224,1457,131488,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,40.220001,0.738189,0.663574,0.481647,0.698896,371871,274511,97360,796286,273895,138862,383529,1446,131262,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,40.730000,0.737331,0.663797,0.480918,0.698634,371871,274192,97679,793740,273495,138521,381724,1435,130940,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,41.240002,0.7371,0.664172,0.480684,0.698738,371871,274106,97765,792621,273387,138234,381000,1426,130669,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,41.750000,0.736236,0.664407,0.479999,0.69848,371871,273785,98086,790183,273002,137894,379287,1421,130343,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,42.259998,0.736011,0.664739,0.479714,0.698562,371871,273701,98170,789049,272896,137635,378518,1415,130102,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,42.770000,0.735188,0.664994,0.479015,0.698331,371871,273395,98476,786600,272519,137288,376793,1406,129774,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,43.279999,0.734951,0.665342,0.478687,0.698416,371871,273307,98564,785331,272393,137010,375928,1400,129511,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,43.790001,0.734142,0.665602,0.478051,0.698194,371871,273006,98865,782996,272021,136663,374312,1389,129183,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,44.299999,0.733797,0.665943,0.477696,0.698226,371871,272878,98993,781589,271856,136371,373362,1382,128913,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,44.810001,0.733104,0.666172,0.477129,0.698037,371871,272620,99251,779546,271533,136069,371944,1375,128628,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,45.320000,0.732665,0.666523,0.476685,0.698031,371871,272457,99414,777916,271338,135757,370821,1368,128331,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,45.830002,0.732095,0.666788,0.476092,0.697917,371871,272245,99626,775988,271080,135466,369442,1364,128054,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,46.340000,0.731431,0.667034,0.475539,0.69775,371871,271998,99873,774041,270785,135169,368087,1361,127766,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,46.849998,0.731038,0.667311,0.47514,0.697723,371871,271852,100019,772613,270604,134910,367099,1356,127521,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,47.360001,0.730275,0.667538,0.474413,0.697498,371871,271568,100303,770302,270260,134601,365441,1353,127229,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,47.869999,0.73003,0.667909,0.474182,0.69759,371871,271477,100394,769194,270140,134316,364738,1349,126957,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,48.380001,0.729081,0.668122,0.473415,0.697272,371871,271124,100747,766632,269719,133978,362935,1343,126638,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,48.889999,0.728936,0.668392,0.473248,0.697352,371871,271070,100801,765895,269654,133783,362458,1339,126452,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,49.400002,0.728064,0.668621,0.472565,0.697078,371871,270746,101125,763465,269239,133439,360787,1336,126124,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,49.910000,0.727951,0.668931,0.472418,0.697194,371871,270704,101167,762735,269181,133224,360330,1328,125920,.,,.,,.,,.,,.,.,,,.,
INDEL,*,*,PASS,*,QUAL,51.000000,0.726986,0.669272,0.471728,0.696936,371871,270345,101526,760144,268755,132808,358581,1324,125523,.,1.519032,.,2.645021,.,1.278836,.,2.337982,.,.,1.515856,1.340857,.,1.426058
INDEL,*,*,PASS,*,QUAL,52.000000,0.725935,0.669827,0.470943,0.696753,371871,269954,101917,757040,268277,132240,356523,1316,124978,.,1.519032,.,2.626447,.,1.280056,.,2.331144,.,.,1.517856,1.342482,.,1.43031
INDEL,*,*,PASS,*,QUAL,53.000000,0.724931,0.67035,0.470129,0.696573,371871,269581,102290,753980,267813,131699,354468,1307,124464,.,1.519032,.,2.609098,.,1.281218,.,2.326169,.,.,1.519782,1.344041,.,1.43408
INDEL,*,*,PASS,*,QUAL,54.000000,0.723783,0.670839,0.469437,0.696306,371871,269154,102717,750999,267297,131155,352547,1296,123945,.,1.519032,.,2.585254,.,1.283161,.,2.320419,.,.,1.522012,1.346415,.,1.437963
INDEL,*,*,PASS,*,QUAL,55.000000,0.722651,0.671275,0.46869,0.696016,371871,268733,103138,747989,266774,130640,350575,1291,123453,.,1.519032,.,2.560565,.,1.285343,.,2.314364,.,.,1.524174,1.349079,.,1.441481
INDEL,*,*,PASS,*,QUAL,56.000000,0.721471,0.671674,0.468039,0.695683,371871,268294,103577,745137,266241,130143,348753,1282,122973,.,1.519032,.,2.537357,.,1.28734,.,2.308908,.,.,1.525973,1.351584,.,1.444279
INDEL,*,*,PASS,*,QUAL,57.000000,0.720263,0.672083,0.467366,0.69534,371871,267845,104026,742193,265686,129631,346876,1273,122479,.,1.519032,.,2.511703,.,1.289758,.,2.303986,.,.,1.528587,1.354619,.,1.448195
INDEL,*,*,PASS,*,QUAL,58.000000,0.718658,0.672424,0.466791,0.694773,371871,267248,104623,739003,264964,129079,344960,1261,121962,.,1.519032,.,2.477466,.,1.293162,.,2.297436,.,.,1.531124,1.358806,.,1.451304
INDEL,*,*,PASS,*,QUAL,59.000000,0.717491,0.672759,0.466166,0.694405,371871,266814,105057,736322,264444,128630,343248,1254,121530,.,1.519032,.,2.460379,.,1.29453,.,2.293665,.,.,1.533064,1.360765,.,1.454489
INDEL,*,*,PASS,*,QUAL,60.000000,0.716243,0.673115,0.465631,0.694009,371871,266350,105521,733593,263867,128142,341584,1246,121072,.,1.519032,.,2.436384,.,1.296986,.,2.288951,.,.,1.535218,1.363815,.,1.457441
INDEL,*,*,PASS,*,QUAL,61.000000,0.714772,0.673401,0.465036,0.69347,371871,265803,106068,730630,263206,127655,339769,1239,120604,.,1.519032,.,2.407231,.,1.300152,.,2.284436,.,.,1.537353,1.367749,.,1.45948
INDEL,*,*,PASS,*,QUAL,62.000000,0.713255,0.673587,0.464432,0.692854,371871,265239,106632,727712,262523,127216,337973,1236,120190,.,1.519032,.,2.376627,.,1.303679,.,2.280782,.,.,1.540155,1.37226,.,1.462125
INDEL,*,*,PASS,*,QUAL,63.000000,0.711892,0.67387,0.463995,0.692359,371871,264732,107139,725101,261905,126753,336443,1231,119738,.,1.519032,.,2.35301,.,1.306331,.,2.277143,.,.,1.541795,1.375307,.,1.46378
INDEL,*,*,PASS,*,QUAL,64.000000,0.710359,0.674103,0.463483,0.691757,371871,264162,107709,722234,261209,126282,334743,1226,119284,.,1.519032,.,2.328509,.,1.309081,.,2.272582,.,.,1.54348,1.378742,.,1.465333
INDEL,*,*,PASS,*,QUAL,65.000000,0.708727,0.674276,0.463054,0.691072,371871,263555,108316,719404,260460,125821,333123,1217,118848,.,1.519032,.,2.299606,.,1.312684,.,2.26924,.,.,1.546127,1.383363,.,1.467559
INDEL,*,*,PASS,*,QUAL,66.000000,0.707245,0.674462,0.462594,0.690464,371871,263004,108867,716637,259752,125373,331512,1210,118418,.,1.519032,.,2.275307,.,1.315754,.,2.265792,.,.,1.548026,1.387498,.,1.468691
INDEL,*,*,PASS,*,QUAL,67.000000,0.705683,0.674717,0.46215,0.689852,371871,262423,109448,713835,259048,124888,329899,1203,117957,.,1.519032,.,2.252275,.,1.318636,.,2.264108,.,.,1.550231,1.391276,.,1.470427
INDEL,*,*,PASS,*,QUAL,68.000000,0.704164,0.674932,0.461744,0.689238,371871,261858,110013,711175,258360,124434,328381,1198,117522,.,1.519032,.,2.229195,.,1.321709,.,2.260494,.,.,1.552399,1.395089,.,1.472477
INDEL,*,*,PASS,*,QUAL,69.000000,0.702413,0.675031,0.461388,0.68845,371871,261207,110664,708463,257583,124004,326876,1195,117109,.,1.519032,.,2.206262,.,1.324674,.,2.258251,.,.,1.554969,1.399005,.,1.474881
INDEL,*,*,PASS,*,QUAL,70.000000,0.700824,0.67513,0.460955,0.687737,371871,260616,111255,705782,256852,123596,325334,1187,116721,.,1.519032,.,2.184345,.,1.327732,.,2.255428,.,.,1.557313,1.403109,.,1.476773
INDEL,*,*,PASS,*,QUAL,71.000000,0.699592,0.675367,0.460518,0.687266,371871,260158,111713,703388,256278,123187,323923,1182,116331,.,1.519032,.,2.170225,.,1.329591,.,2.252069,.,.,1.558794,1.405671,.,1.478445
INDEL,*,*,PASS,*,QUAL,72.000000,0.698159,0.675611,0.460175,0.6867,371871,259625,112246,700981,255656,122751,322574,1179,115912,.,1.519032,.,2.152256,.,1.332168,.,2.249679,.,.,1.559882,1.408683,.,1.478727
INDEL,*,*,PASS,*,QUAL,73.000000,0.696631,0.675714,0.459747,0.686013,371871,259057,112814,698427,254965,122362,321100,1174,115540,.,1.519032,.,2.131119,.,1.335468,.,2.24627,.,.,1.562022,1.412684,.,1.480429
INDEL,*,*,PASS,*,QUAL,74.000000,0.695284,0.67594,0.459349,0.685476,371871,258556,113315,695968,254340,121936,319692,1172,115134,.,1.519032,.,2.113311,.,1.338309,.,2.245463,.,.,1.564574,1.416591,.,1.482582
INDEL,*,*,PASS,*,QUAL,75.000000,0.694082,0.676155,0.45892,0.685001,371871,258109,113762,693703,253794,121555,318354,1167,114768,.,1.519032,.,2.100341,.,1.340252,.,2.244263,.,.,1.565971,1.419196,.,1.483539
INDEL,*,*,PASS,*,QUAL,76.000000,0.692665,0.676422,0.45858,0.684447,371871,257582,114289,691249,253155,121101,316993,1160,114344,.,1.519032,.,2.084673,.,1.342719,.,2.242774,.,.,1.568258,1.422662,.,1.485733
INDEL,*,*,PASS,*,QUAL,77.000000,0.691337,0.676586,0.458136,0.683882,371871,257088,114783,688904,252564,120728,315612,1154,113985,.,1.519032,.,2.068417,.,1.345488,.,2.241654,.,.,1.570767,1.426209,.,1.488119
INDEL,*,*,PASS,*,QUAL,78.000000,0.690075,0.67683,0.457693,0.683389,371871,256619,115252,686528,251990,120319,314219,1145,113598,.,1.519032,.,2.05329,.,1.348138,.,2.240667,.,.,1.573244,1.429821,.,1.490419
INDEL,*,*,PASS,*,QUAL,79.000000,0.688927,0.676987,0.457201,0.682905,371871,256192,115679,684305,251460,119980,312865,1139,113276,.,1.519032,.,2.039331,.,1.35067,.,2.238578,.,.,1.575283,1.433091,.,1.492278
INDEL,*,*,PASS,*,QUAL,80.000000,0.687795,0.677202,0.456819,0.682457,371871,255771,116100,682180,250935,119612,311633,1139,112918,.,1.519032,.,2.026887,.,1.352902,.,2.23902,.,.,1.577277,1.436327,.,1.493557
INDEL,*,*,PASS,*,QUAL,81.000000,0.686859,0.67748,0.456338,0.682137,371871,255423,116448,680145,250511,119258,310376,1131,112581,.,1.519032,.,2.017733,.,1.354508,.,2.240124,.,.,1.578832,1.438541,.,1.49467
INDEL,*,*,PASS,*,QUAL,82.000000,0.685802,0.677666,0.455931,0.68171,371871,255030,116841,678112,250018,118922,309172,1124,112261,.,1.519032,.,2.003876,.,1.357282,.,2.240921,.,.,1.581397,1.442342,.,1.496534
INDEL,*,*,PASS,*,QUAL,83.000000,0.684848,0.67797,0.455466,0.681391,371871,254675,117196,676057,249585,118551,307921,1122,111911,.,1.519032,.,1.993451,.,1.359304,.,2.24052,.,.,1.584191,1.445226,.,1.50003
INDEL,*,*,PASS,*,QUAL,84.000000,0.683901,0.678239,0.454753,0.681058,371871,254323,117548,673674,249130,118189,306355,1117,111569,.,1.519032,.,1.983081,.,1.36137,.,2.240996,.,.,1.588056,1.448019,.,1.505529
INDEL,*,*,PASS,*,QUAL,85.000000,0.682874,0.678538,0.454357,0.680699,371871,253941,117930,671595,248651,117800,305144,1112,111195,.,1.519032,.,1.972046,.,1.363597,.,2.241688,.,.,1.590206,1.451062,.,1.507307
INDEL,*,*,PASS,*,QUAL,86.000000,0.682048,0.678872,0.453902,0.680457,371871,253634,118237,669669,248267,117438,303964,1105,110846,.,1.519032,.,1.964397,.,1.365086,.,2.241536,.,.,1.590843,1.452936,.,1.507145
INDEL,*,*,PASS,*,QUAL,87.000000,0.681166,0.679181,0.453425,0.680172,371871,253306,118565,667671,247855,117077,302739,1098,110504,.,1.519032,.,1.955681,.,1.366867,.,2.241287,.,.,1.592404,1.455305,.,1.508476
INDEL,*,*,PASS,*,QUAL,88.000000,0.680341,0.679568,0.453031,0.679954,371871,252999,118872,665809,247483,116694,301632,1094,110140,.,1.519032,.,1.948535,.,1.368281,.,2.242365,.,.,1.593701,1.457106,.,1.509525
INDEL,*,*,PASS,*,QUAL,89.000000,0.679451,0.679921,0.452601,0.679686,371871,252668,119203,663880,247088,116319,300473,1093,109781,.,1.519032,.,1.942074,.,1.369485,.,2.242488,.,.,1.595168,1.458845,.,1.511176
