Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.TP,QUERY.FP,QUERY.UNK,FP.gt,FP.al,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.TP.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP.het_hom_ratio,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
SNP,*,*,PASS,*,QUAL,206.000000,0.824104,0.996421,0.13524,0.902108,3191551,2630170,561381,2979636,2567448,9221,402967,629,482,2.112061,1.527949,2.228647,11.366413,2.088242,1.161318,1.402553,12.560294,2.084736,2.03155,1.143787,1.112412,1.746316,1.318522
SNP,*,*,PASS,*,QUAL,207.000000,0.821235,0.996423,0.135019,0.900386,3191551,2621012,570539,2967290,2557466,9182,400642,625,477,2.112061,1.527949,2.227658,11.521389,2.08797,1.154095,1.403665,12.562777,2.08442,2.031505,1.135765,1.104524,1.747115,1.310062
SNP,*,*,PASS,*,QUAL,208.000000,0.818263,0.996428,0.134802,0.898599,3191551,2611527,580024,2954417,2547026,9130,398261,621,473,2.112061,1.527949,2.228471,11.682668,2.087319,1.146598,1.402632,12.545994,2.083701,2.030973,1.127392,1.096275,1.747044,1.301402
SNP,*,*,PASS,*,QUAL,209.000000,0.815256,0.996435,0.134593,0.896786,3191551,2601930,589621,2941520,2536538,9074,395908,614,471,2.112061,1.527949,2.228853,11.847981,2.086742,1.13899,1.407535,12.502976,2.083036,2.030456,1.118971,1.087969,1.746627,1.292774
SNP,*,*,PASS,*,QUAL,210.000000,0.812213,0.996441,0.134371,0.894944,3191551,2592220,599331,2928475,2525950,9023,393502,611,471,2.112061,1.527949,2.228027,12.013237,2.086408,1.131294,1.40421,12.427083,2.082781,2.030332,1.110488,1.079568,1.746749,1.28437
SNP,*,*,PASS,*,QUAL,211.000000,0.809118,0.996449,0.134165,0.893066,3191551,2582342,609209,2915337,2515237,8964,391136,606,465,2.112061,1.527949,2.227596,12.17749,2.085983,1.123481,1.407089,12.399103,2.082257,2.030019,1.101929,1.071088,1.746934,1.275886
SNP,*,*,PASS,*,QUAL,212.000000,0.806012,0.996454,0.133969,0.891172,3191551,2572427,619124,2902133,2504424,8912,388797,603,463,2.112061,1.527949,2.226906,12.334433,2.085613,1.115675,1.413214,12.401504,2.081881,2.029799,1.093347,1.062578,1.746867,1.267376
SNP,*,*,PASS,*,QUAL,213.000000,0.802874,0.996462,0.133792,0.889254,3191551,2562412,629139,2888873,2493512,8853,386508,600,460,2.112061,1.527949,2.226259,12.506361,2.08523,1.1077,1.415553,12.373112,2.081503,2.029512,1.08461,1.053894,1.746548,1.258867
SNP,*,*,PASS,*,QUAL,214.000000,0.799651,0.996468,0.133581,0.887276,3191551,2552127,639424,2875268,2482389,8798,384081,597,458,2.112061,1.527949,2.226708,12.665419,2.084584,1.099604,1.422357,12.310136,2.080738,2.029007,1.075703,1.045113,1.746673,1.249692
SNP,*,*,PASS,*,QUAL,215.000000,0.796415,0.99647,0.133409,0.885281,3191551,2541800,649751,2861763,2471222,8755,381786,588,457,2.112061,1.527949,2.226604,12.828611,2.084057,1.091444,1.419845,12.285281,2.080155,2.028602,1.066913,1.036302,1.746859,1.24162
SNP,*,*,PASS,*,QUAL,216.000000,0.79316,0.996475,0.133226,0.883269,3191551,2531412,660139,2848086,2459947,8701,379438,582,454,2.112061,1.527949,2.227126,12.990051,2.083373,1.083239,1.423677,12.26372,2.079553,2.028327,1.058049,1.027411,1.747726,1.233604
SNP,*,*,PASS,*,QUAL,217.000000,0.789892,0.996481,0.133041,0.881241,3191551,2520981,670570,2834328,2448598,8648,377082,578,453,2.112061,1.527949,2.227322,13.142878,2.082758,1.075045,1.424446,12.223242,2.078788,2.027687,1.049033,1.018462,1.74727,1.224719
SNP,*,*,PASS,*,QUAL,218.000000,0.786621,0.996482,0.13287,0.879202,3191551,2510542,681009,2820735,2437341,8604,374790,576,451,2.112061,1.527949,2.227478,13.304068,2.082145,1.066785,1.423662,12.155963,2.078115,2.027199,1.040083,1.009571,1.747365,1.215903
SNP,*,*,PASS,*,QUAL,219.000000,0.783248,0.996486,0.132682,0.877092,3191551,2499776,691775,2806760,2425798,8555,372407,568,447,2.112061,1.527949,2.227308,13.464964,2.08159,1.058289,1.423513,12.08104,2.07747,2.026593,1.030997,1.000462,1.746526,1.207654
SNP,*,*,PASS,*,QUAL,220.000000,0.779917,0.996537,0.132264,0.87502,3191551,2489145,702406,2791953,2414288,8390,369275,470,435,2.112061,1.527949,2.227852,13.619495,2.080856,1.049911,1.415779,11.927581,2.076706,2.02626,1.021262,0.991378,1.747513,1.194507
SNP,*,*,PASS,*,QUAL,221.000000,0.776408,0.996625,0.13114,0.872841,3191551,2477947,713604,2774157,2402221,8134,363802,350,412,2.112061,1.527949,2.22695,13.789023,2.080459,1.041035,1.415083,11.552469,2.076099,2.026645,1.009328,0.981808,1.750255,1.167353
SNP,*,*,PASS,*,QUAL,222.000000,0.770269,0.99685,0.128276,0.869034,3191551,2458354,733197,2740099,2381087,7523,351489,257,374,2.112061,1.527949,2.230986,14.127891,2.07825,1.025257,1.413539,10.627512,2.07355,2.026508,0.985668,0.964776,1.755761,1.099652
SNP,*,*,PASS,*,QUAL,223.000000,0.401941,0.999469,0.12117,0.573319,3191551,1282814,1908737,1379434,1211644,644,167146,160,182,2.112061,1.527949,2.121514,38.173654,2.098096,0.057064,1.018809,0.020602,2.094763,2.054695,0.000133,2e-06,1.797657,0.001012
SNP,*,*,PASS,*,QUAL,224.000000,0.401859,0.999479,0.12084,0.573238,3191551,1282555,1908996,1378599,1211377,632,166590,151,182,2.112061,1.527949,2.121582,37.986843,2.097992,0.05706,1.03871,0.006369,2.094637,2.054817,6.3e-05,2e-06,1.79828,0.000486
SNP,*,*,PASS,*,QUAL,225.000000,0.401776,0.999485,0.120527,0.573154,3191551,1282290,1909261,1377803,1211116,624,166063,146,181,2.112061,1.527949,2.121703,37.803595,2.097811,0.057048,1.025974,0.0,2.094458,2.054824,1.9e-05,0.0,1.798736,0.000157
SNP,*,*,PASS,*,QUAL,226.000000,0.401672,0.999492,0.120216,0.57305,3191551,1281958,1909593,1376947,1210801,615,165531,144,177,2.112061,1.527949,2.121788,37.582831,2.09768,0.057028,1.029703,0.0,2.094346,2.054877,1e-06,0.0,1.798985,1.2e-05
SNP,*,*,PASS,*,QUAL,227.000000,0.401583,0.999496,0.119909,0.572959,3191551,1281673,1909878,1376136,1210515,610,165011,141,175,2.112061,1.527949,2.121794,37.396875,2.097665,0.057009,1.040134,0.0,2.094348,2.055124,1e-06,0.0,1.799912,6e-06
SNP,*,*,PASS,*,QUAL,228.000000,0.401493,0.999503,0.119593,0.572869,3191551,1281385,1910166,1375294,1210217,602,164475,136,172,2.112061,1.527949,2.12193,37.197567,2.097461,0.057004,1.047619,0.0,2.094163,2.055055,0.0,0.0,1.799717,0.0
